lease_id,unit_id,property_id,metro,lease_start_date,leased_month,as_of_date,tenure_months,monthly_rent,market_rent_proxy,rent_to_market_ratio,late_payment_count_12m,work_order_count_12m,prior_renewal_count,bedrooms,renewed,synthetic_signal_z,dataset_version_id,cohort_month,is_long_tenure,high_service_load,ecosystem_segment,brand_line,flagship_style,metro_cluster,property_name,renewal_probability_ml,predicted_renewed_flag,risk_score,risk_tier,mlflow_run_id,model_name,scored_at
L002247,PROP018-U0309,PROP018,Madison,2023-06-17,2023-06,2024-08-10,14,1858.21,1864.0,0.9969,0,0,4,1,0,1.3642,synthetic-demo-core-intel-v2026-05-16,2023-06,0,0,student_housing_pad,TapestryBands synthetic,townhome_strip,sunbelt_launch,Harbour Terrace,0.59857,1,0.40143,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002248,PROP028-U0045,PROP028,Chicago,2021-09-29,2021-09,2022-08-25,11,1309.5,1356.6,0.9653,1,2,4,2,1,1.2379,synthetic-demo-core-intel-v2026-05-16,2021-09,0,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,major_msa_hub,Brightline Park,0.63368,1,0.36632,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002249,PROP015-U0041,PROP015,Columbus,2022-05-31,2022-05,2023-03-27,10,1486.58,1560.46,0.9527,0,0,3,2,1,1.1139,synthetic-demo-core-intel-v2026-05-16,2022-05,0,0,student_housing_pad,SignalLoop synthetic,urban_highrise,sunbelt_launch,Brightline Park,0.57205,1,0.42795,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002250,PROP005-U0322,PROP005,Columbus,2023-06-20,2023-06,2025-04-10,22,1238.96,1407.84,0.88,0,1,1,2,0,0.3099,synthetic-demo-core-intel-v2026-05-16,2023-06,1,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Waypoint Quarter,0.41922,0,0.58078,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002251,PROP015-U0177,PROP015,Columbus,2024-09-12,2024-09,2025-11-06,14,1754.81,1580.35,1.1104,1,1,2,2,1,0.464,synthetic-demo-core-intel-v2026-05-16,2024-09,0,0,student_housing_pad,SignalLoop synthetic,urban_highrise,sunbelt_launch,Brightline Park,0.4444,0,0.5556,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002252,PROP028-U0239,PROP028,Chicago,2022-09-24,2022-09,2024-02-16,17,1433.31,1325.38,1.0814,1,2,2,2,0,0.3711,synthetic-demo-core-intel-v2026-05-16,2022-09,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,major_msa_hub,Brightline Park,0.42937,0,0.57063,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002253,PROP035-U0125,PROP035,Madison,2021-04-15,2021-04,2021-10-12,6,1448.66,1367.07,1.0597,1,1,3,3,0,1.0024,synthetic-demo-core-intel-v2026-05-16,2021-04,0,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,growth_infill,Brightline Courts,0.54125,1,0.45875,D5,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002254,PROP010-U0150,PROP010,Denver,2021-05-27,2021-05,2022-04-22,11,2088.73,2153.77,0.9698,1,2,0,2,1,0.0218,synthetic-demo-core-intel-v2026-05-16,2021-05,0,0,student_housing_pad,LivStripe-O synthetic,wrap_garden,college_city_corridor,Brightline Courts,0.42958,0,0.57042,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002255,PROP014-U0040,PROP014,Austin,2021-02-10,2021-02,2021-12-07,10,2069.9,1591.02,1.22,3,2,0,4,1,-0.106,synthetic-demo-core-intel-v2026-05-16,2021-02,0,1,btr_single_family_lot,SignalLoop synthetic,cottage_cluster,sunbelt_launch,Meridian Courts,0.33468,0,0.66532,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002256,PROP032-U0216,PROP032,Austin,2021-06-26,2021-06,2022-06-21,12,1846.79,1810.9,1.0198,1,2,1,2,0,0.2642,synthetic-demo-core-intel-v2026-05-16,2021-06,0,0,hybrid_corner,TapestryBands synthetic,urban_highrise,college_city_corridor,Brightline Terrace,0.45561,0,0.54439,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002257,PROP012-U0093,PROP012,Denver,2022-08-01,2022-08,2024-05-22,22,1373.46,1165.38,1.1786,3,1,0,2,1,-0.558,synthetic-demo-core-intel-v2026-05-16,2022-08,1,0,hybrid_corner,LivStripe-O synthetic,townhome_strip,sunbelt_launch,Tapestry Park,0.27695,0,0.72305,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002258,PROP010-U0612,PROP010,Denver,2022-01-30,2022-01,2023-06-24,17,1116.33,1116.1,1.0002,0,2,1,2,1,0.2857,synthetic-demo-core-intel-v2026-05-16,2022-01,1,0,student_housing_pad,LivStripe-O synthetic,wrap_garden,college_city_corridor,Brightline Courts,0.45126,0,0.54874,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002259,PROP030-U0105,PROP030,Phoenix,2022-02-26,2022-02,2024-02-16,24,2147.51,2525.38,0.8504,0,2,1,3,0,0.558,synthetic-demo-core-intel-v2026-05-16,2022-02,1,0,btr_single_family_lot,LivStripe-O synthetic,urban_highrise,sunbelt_launch,Catalyst Terrace,0.49453,0,0.50547,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002260,PROP018-U0114,PROP018,Madison,2023-12-10,2023-12,2025-02-02,14,1018.7,1096.72,0.9289,1,2,4,3,1,1.447,synthetic-demo-core-intel-v2026-05-16,2023-12,0,0,student_housing_pad,TapestryBands synthetic,townhome_strip,sunbelt_launch,Harbour Terrace,0.64293,1,0.35707,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002261,PROP022-U0302,PROP022,Bloomington,2022-10-30,2022-10,2024-07-21,21,1462.1,1309.7,1.1164,0,2,3,1,1,0.5989,synthetic-demo-core-intel-v2026-05-16,2022-10,1,0,student_housing_pad,SignalLoop synthetic,wrap_garden,growth_infill,Piedmont Park,0.52515,1,0.47485,D5,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002262,PROP018-U0055,PROP018,Madison,2023-10-18,2023-10,2024-07-14,9,1383.03,1333.82,1.0369,1,2,0,1,1,-0.0988,synthetic-demo-core-intel-v2026-05-16,2023-10,0,0,student_housing_pad,TapestryBands synthetic,townhome_strip,sunbelt_launch,Harbour Terrace,0.28979,0,0.71021,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002263,PROP023-U0226,PROP023,Orlando,2023-01-29,2023-01,2024-11-19,22,1444.09,1334.87,1.0818,0,2,2,2,0,0.2355,synthetic-demo-core-intel-v2026-05-16,2023-01,1,0,hybrid_corner,TapestryBands synthetic,townhome_strip,college_city_corridor,Waypoint Park,0.51118,1,0.48882,D5,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002264,PROP011-U0212,PROP011,Denver,2021-10-15,2021-10,2023-04-08,18,1477.56,1640.15,0.9009,1,1,0,1,0,0.0368,synthetic-demo-core-intel-v2026-05-16,2021-10,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,college_city_corridor,Harbour Flats,0.37535,0,0.62465,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002265,PROP027-U0468,PROP027,Austin,2024-08-20,2024-08,2025-02-16,6,1320.79,1073.6,1.22,0,0,4,2,0,1.163,synthetic-demo-core-intel-v2026-05-16,2024-08,0,0,student_housing_pad,SignalLoop synthetic,cottage_cluster,major_msa_hub,Piedmont Courts,0.59137,1,0.40863,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002266,PROP014-U0170,PROP014,Austin,2022-10-29,2022-10,2024-05-21,19,1589.92,1530.56,1.0388,3,1,0,3,1,0.0306,synthetic-demo-core-intel-v2026-05-16,2022-10,1,0,btr_single_family_lot,SignalLoop synthetic,cottage_cluster,sunbelt_launch,Meridian Courts,0.33133,0,0.66867,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002267,PROP020-U0043,PROP020,Denver,2024-03-16,2024-03,2025-06-09,15,1965.05,1848.7,1.0629,0,4,1,4,1,0.487,synthetic-demo-core-intel-v2026-05-16,2024-03,1,0,btr_single_family_lot,SignalLoop synthetic,townhome_strip,college_city_corridor,Waypoint Quarter,0.54086,1,0.45914,D5,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002268,PROP009-U0145,PROP009,Denver,2021-05-16,2021-05,2021-11-12,6,1861.91,1676.24,1.1108,0,1,2,1,0,0.6485,synthetic-demo-core-intel-v2026-05-16,2021-05,0,0,student_housing_pad,LivStripe-O synthetic,townhome_strip,growth_infill,Catalyst Terrace,0.51083,1,0.48917,D5,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002269,PROP002-U0017,PROP002,Chicago,2024-04-04,2024-04,2026-01-24,22,1147.25,1308.99,0.8764,0,0,3,2,0,0.9768,synthetic-demo-core-intel-v2026-05-16,2024-04,1,0,student_housing_pad,SignalLoop synthetic,urban_highrise,growth_infill,Catalyst Quarter,0.54469,1,0.45531,D5,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002270,PROP022-U0136,PROP022,Bloomington,2023-09-30,2023-09,2025-01-22,16,1639.87,1421.56,1.1536,1,0,2,1,1,0.3877,synthetic-demo-core-intel-v2026-05-16,2023-09,1,0,student_housing_pad,SignalLoop synthetic,wrap_garden,growth_infill,Piedmont Park,0.41105,0,0.58895,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002271,PROP006-U0201,PROP006,Nashville,2021-12-16,2021-12,2023-06-09,18,1818.06,1633.5,1.113,3,2,4,2,1,0.8485,synthetic-demo-core-intel-v2026-05-16,2021-12,1,1,hybrid_corner,TapestryBands synthetic,urban_highrise,major_msa_hub,Brightline Flats,0.6472,1,0.3528,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002272,PROP034-U0041,PROP034,Madison,2024-01-16,2024-01,2025-06-09,17,1703.86,1934.94,0.8806,1,3,0,2,0,-0.0198,synthetic-demo-core-intel-v2026-05-16,2024-01,1,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,major_msa_hub,Alto Walk,0.36426,0,0.63574,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002273,PROP035-U0195,PROP035,Madison,2023-11-06,2023-11,2024-06-03,7,1533.59,1520.61,1.0085,1,1,4,1,1,1.2215,synthetic-demo-core-intel-v2026-05-16,2023-11,0,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,growth_infill,Brightline Courts,0.59267,1,0.40733,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002274,PROP012-U0138,PROP012,Denver,2024-06-04,2024-06,2025-05-30,12,1527.75,1504.96,1.0151,0,2,1,3,0,0.5856,synthetic-demo-core-intel-v2026-05-16,2024-06,0,0,hybrid_corner,LivStripe-O synthetic,townhome_strip,sunbelt_launch,Tapestry Park,0.50129,1,0.49871,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002275,PROP011-U0463,PROP011,Denver,2021-10-21,2021-10,2023-06-13,20,1783.44,1688.64,1.0561,3,1,3,2,1,0.5272,synthetic-demo-core-intel-v2026-05-16,2021-10,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,college_city_corridor,Harbour Flats,0.55748,1,0.44252,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002276,PROP018-U0316,PROP018,Madison,2024-05-25,2024-05,2025-05-20,12,1675.5,1675.19,1.0002,0,1,1,3,0,0.5477,synthetic-demo-core-intel-v2026-05-16,2024-05,0,0,student_housing_pad,TapestryBands synthetic,townhome_strip,sunbelt_launch,Harbour Terrace,0.42017,0,0.57983,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002277,PROP010-U0099,PROP010,Denver,2023-12-03,2023-12,2025-10-23,23,1106.95,1066.57,1.0379,0,3,3,2,1,0.6329,synthetic-demo-core-intel-v2026-05-16,2023-12,1,0,student_housing_pad,LivStripe-O synthetic,wrap_garden,college_city_corridor,Brightline Courts,0.59542,1,0.40458,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002278,PROP032-U0028,PROP032,Austin,2022-04-19,2022-04,2023-04-14,12,1623.63,1522.25,1.0666,1,3,0,1,1,-0.1509,synthetic-demo-core-intel-v2026-05-16,2022-04,0,0,hybrid_corner,TapestryBands synthetic,urban_highrise,college_city_corridor,Brightline Terrace,0.34729,0,0.65271,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002279,PROP005-U0109,PROP005,Columbus,2022-05-06,2022-05,2023-07-30,15,1604.15,1413.06,1.1352,2,0,3,1,1,0.6674,synthetic-demo-core-intel-v2026-05-16,2022-05,1,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Waypoint Quarter,0.44925,0,0.55075,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002280,PROP016-U0389,PROP016,Columbus,2021-12-23,2021-12,2023-02-16,14,1311.1,1315.59,0.9966,1,0,4,2,1,1.2796,synthetic-demo-core-intel-v2026-05-16,2021-12,0,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.60598,1,0.39402,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002281,PROP009-U0188,PROP009,Denver,2022-10-30,2022-10,2023-04-28,6,1527.92,1450.38,1.0535,0,0,1,2,0,0.4578,synthetic-demo-core-intel-v2026-05-16,2022-10,0,0,student_housing_pad,LivStripe-O synthetic,townhome_strip,growth_infill,Catalyst Terrace,0.44836,0,0.55164,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002282,PROP030-U0101,PROP030,Phoenix,2024-06-09,2024-06,2026-03-31,22,2025.34,1944.58,1.0415,0,1,3,4,1,1.0219,synthetic-demo-core-intel-v2026-05-16,2024-06,1,0,btr_single_family_lot,LivStripe-O synthetic,urban_highrise,sunbelt_launch,Catalyst Terrace,0.5894,1,0.4106,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002283,PROP006-U0270,PROP006,Nashville,2024-03-18,2024-03,2024-11-13,8,1469.03,1551.4,0.9469,2,2,2,2,1,0.6577,synthetic-demo-core-intel-v2026-05-16,2024-03,0,0,hybrid_corner,TapestryBands synthetic,urban_highrise,major_msa_hub,Brightline Flats,0.58607,1,0.41393,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002284,PROP016-U0313,PROP016,Columbus,2021-07-24,2021-07,2022-10-17,15,1649.41,1578.51,1.0449,0,0,1,2,0,0.3394,synthetic-demo-core-intel-v2026-05-16,2021-07,1,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.37866,0,0.62134,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002285,PROP030-U0130,PROP030,Phoenix,2021-07-03,2021-07,2023-06-23,24,1647.67,1632.28,1.0094,1,1,2,3,1,0.6103,synthetic-demo-core-intel-v2026-05-16,2021-07,1,0,btr_single_family_lot,LivStripe-O synthetic,urban_highrise,sunbelt_launch,Catalyst Terrace,0.46844,0,0.53156,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002286,PROP016-U0236,PROP016,Columbus,2021-03-25,2021-03,2023-04-14,25,1274.65,1455.98,0.8755,0,2,2,1,1,0.4941,synthetic-demo-core-intel-v2026-05-16,2021-03,1,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.48519,0,0.51481,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002287,PROP009-U0132,PROP009,Denver,2023-05-10,2023-05,2024-03-05,10,1746.98,1803.94,0.9684,2,0,1,4,1,0.5626,synthetic-demo-core-intel-v2026-05-16,2023-05,0,0,student_housing_pad,LivStripe-O synthetic,townhome_strip,growth_infill,Catalyst Terrace,0.49998,0,0.50002,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002288,PROP007-U0072,PROP007,Columbus,2022-03-16,2022-03,2023-04-10,13,2199.37,2098.46,1.0481,2,3,1,3,0,0.3791,synthetic-demo-core-intel-v2026-05-16,2022-03,0,1,btr_single_family_lot,TapestryBands synthetic,cottage_cluster,growth_infill,Alto Terrace,0.43486,0,0.56514,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002289,PROP023-U0252,PROP023,Orlando,2023-12-02,2023-12,2025-04-25,17,1378.15,1249.63,1.1028,1,0,2,2,0,0.3562,synthetic-demo-core-intel-v2026-05-16,2023-12,1,0,hybrid_corner,TapestryBands synthetic,townhome_strip,college_city_corridor,Waypoint Park,0.4693,0,0.5307,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002290,PROP006-U0028,PROP006,Nashville,2023-12-01,2023-12,2025-06-23,19,1923.02,1901.34,1.0114,1,1,0,1,1,-0.0724,synthetic-demo-core-intel-v2026-05-16,2023-12,1,0,hybrid_corner,TapestryBands synthetic,urban_highrise,major_msa_hub,Brightline Flats,0.38212,0,0.61788,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002291,PROP014-U0090,PROP014,Austin,2021-10-04,2021-10,2022-08-30,11,1896.68,2023.67,0.9372,1,2,2,3,0,1.0657,synthetic-demo-core-intel-v2026-05-16,2021-10,0,0,btr_single_family_lot,SignalLoop synthetic,cottage_cluster,sunbelt_launch,Meridian Courts,0.58807,1,0.41193,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002292,PROP024-U0078,PROP024,Phoenix,2023-08-30,2023-08,2024-12-22,16,1115.57,1059.61,1.0528,0,2,2,2,0,0.5247,synthetic-demo-core-intel-v2026-05-16,2023-08,1,0,hybrid_corner,TapestryBands synthetic,wrap_garden,major_msa_hub,Brightline Courts,0.4477,0,0.5523,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002293,PROP015-U0082,PROP015,Columbus,2023-12-07,2023-12,2025-09-27,22,1224.09,1219.58,1.0037,1,0,2,2,0,0.41,synthetic-demo-core-intel-v2026-05-16,2023-12,1,0,student_housing_pad,SignalLoop synthetic,urban_highrise,sunbelt_launch,Brightline Park,0.42611,0,0.57389,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002294,PROP030-U0052,PROP030,Phoenix,2024-10-13,2024-10,2026-07-05,21,2055.11,1947.57,1.0552,0,0,3,5,0,1.0755,synthetic-demo-core-intel-v2026-05-16,2024-10,1,0,btr_single_family_lot,LivStripe-O synthetic,urban_highrise,sunbelt_launch,Catalyst Terrace,0.59658,1,0.40342,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002295,PROP026-U0562,PROP026,Chicago,2023-10-09,2023-10,2025-07-30,22,1175.89,1135.14,1.0359,0,0,2,1,0,0.4515,synthetic-demo-core-intel-v2026-05-16,2023-10,1,0,student_housing_pad,TapestryBands synthetic,cottage_cluster,major_msa_hub,Meridian Flats,0.39101,0,0.60899,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002296,PROP006-U0159,PROP006,Nashville,2022-05-19,2022-05,2024-04-08,23,1522.27,1356.98,1.1218,2,3,1,4,1,-0.0404,synthetic-demo-core-intel-v2026-05-16,2022-05,1,1,hybrid_corner,TapestryBands synthetic,urban_highrise,major_msa_hub,Brightline Flats,0.46613,0,0.53387,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002297,PROP029-U0359,PROP029,Bloomington,2024-10-31,2024-10,2026-09-21,23,1569.25,1597.32,0.9824,2,2,4,1,0,0.8597,synthetic-demo-core-intel-v2026-05-16,2024-10,1,0,student_housing_pad,SignalLoop synthetic,townhome_strip,growth_infill,Brightline Courts,0.62259,1,0.37741,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002298,PROP034-U0004,PROP034,Madison,2022-01-22,2022-01,2023-05-17,16,1704.24,1716.37,0.9929,1,0,1,1,1,0.2945,synthetic-demo-core-intel-v2026-05-16,2022-01,1,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,major_msa_hub,Alto Walk,0.34324,0,0.65676,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002299,PROP010-U0076,PROP010,Denver,2024-02-02,2024-02,2026-02-21,25,1637.09,1833.86,0.8927,1,1,0,2,0,-0.1621,synthetic-demo-core-intel-v2026-05-16,2024-02,1,0,student_housing_pad,LivStripe-O synthetic,wrap_garden,college_city_corridor,Brightline Courts,0.39507,0,0.60493,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002300,PROP014-U0135,PROP014,Austin,2022-06-14,2022-06,2023-09-07,15,2299.98,2308.46,0.9963,0,0,1,3,1,0.815,synthetic-demo-core-intel-v2026-05-16,2022-06,1,0,btr_single_family_lot,SignalLoop synthetic,cottage_cluster,sunbelt_launch,Meridian Courts,0.4805,0,0.5195,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002301,PROP015-U0279,PROP015,Columbus,2024-08-02,2024-08,2026-03-25,20,1381.97,1290.58,1.0708,1,1,3,1,1,0.6474,synthetic-demo-core-intel-v2026-05-16,2024-08,1,0,student_housing_pad,SignalLoop synthetic,urban_highrise,sunbelt_launch,Brightline Park,0.48056,0,0.51944,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002302,PROP016-U0047,PROP016,Columbus,2024-01-01,2024-01,2025-12-21,24,1615.14,1805.54,0.8945,1,1,1,1,1,0.1454,synthetic-demo-core-intel-v2026-05-16,2024-01,1,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.39197,0,0.60803,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002303,PROP016-U0531,PROP016,Columbus,2023-04-20,2023-04,2023-10-17,6,1705.42,1748.74,0.9752,2,2,0,1,1,-0.1006,synthetic-demo-core-intel-v2026-05-16,2023-04,0,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.33157,0,0.66843,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002304,PROP033-U0070,PROP033,Bloomington,2021-10-28,2021-10,2023-10-18,24,1771.67,1790.27,0.9896,1,0,2,2,0,0.369,synthetic-demo-core-intel-v2026-05-16,2021-10,1,0,student_housing_pad,MetroHalo synthetic,townhome_strip,sunbelt_launch,Nova Walk,0.48296,0,0.51704,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002305,PROP026-U0104,PROP026,Chicago,2021-09-21,2021-09,2023-07-13,22,1858.07,1845.42,1.0069,1,2,0,2,1,-0.2983,synthetic-demo-core-intel-v2026-05-16,2021-09,1,0,student_housing_pad,TapestryBands synthetic,cottage_cluster,major_msa_hub,Meridian Flats,0.318,0,0.682,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002306,PROP033-U0093,PROP033,Bloomington,2024-08-19,2024-08,2026-09-08,25,1479.31,1490.0,0.9928,0,1,3,3,0,0.8477,synthetic-demo-core-intel-v2026-05-16,2024-08,1,0,student_housing_pad,MetroHalo synthetic,townhome_strip,sunbelt_launch,Nova Walk,0.59375,1,0.40625,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002307,PROP014-U0029,PROP014,Austin,2024-01-28,2024-01,2025-10-19,21,2066.13,1902.48,1.086,0,1,0,4,1,0.1619,synthetic-demo-core-intel-v2026-05-16,2024-01,1,0,btr_single_family_lot,SignalLoop synthetic,cottage_cluster,sunbelt_launch,Meridian Courts,0.38906,0,0.61094,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002308,PROP020-U0059,PROP020,Denver,2022-12-19,2022-12,2023-09-15,9,1663.91,1642.27,1.0132,0,0,0,5,0,0.4422,synthetic-demo-core-intel-v2026-05-16,2022-12,0,0,btr_single_family_lot,SignalLoop synthetic,townhome_strip,college_city_corridor,Waypoint Quarter,0.45368,0,0.54632,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002309,PROP005-U0164,PROP005,Columbus,2024-05-13,2024-05,2025-05-08,12,1570.19,1531.41,1.0253,2,2,3,2,1,0.7618,synthetic-demo-core-intel-v2026-05-16,2024-05,0,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Waypoint Quarter,0.54753,1,0.45247,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002310,PROP011-U0311,PROP011,Denver,2024-01-02,2024-01,2024-06-30,6,1717.82,1759.5,0.9763,0,0,3,1,0,1.112,synthetic-demo-core-intel-v2026-05-16,2024-01,0,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,college_city_corridor,Harbour Flats,0.61445,1,0.38555,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L002311,PROP022-U0310,PROP022,Bloomington,2022-06-27,2022-06,2023-12-19,18,1838.72,2002.09,0.9184,1,2,1,2,1,0.2512,synthetic-demo-core-intel-v2026-05-16,2022-06,1,0,student_housing_pad,SignalLoop synthetic,wrap_garden,growth_infill,Piedmont Park,0.46987,0,0.53013,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
